station_id,hour,value
1,6,0.256522127641394
2,6,0.4649283391545216
3,6,0.23857039624231416
4,6,0.39224978923280496
5,6,0.7877363603516785
6,6,0.18113934722388947
7,6,0.47922437673129786
8,6,0.21168252438878138
9,6,0.28694949616604315
10,6,0.2905483012936767
11,6,0.14882171102814565
12,6,0.6513308442731452
13,6,0.18464079938756311
14,6,0.26769842225701523
15,6,0.39293779356858966
16,6,0.2634599053742549
17,6,0.23000120438394903
18,6,0.6811513910634684
19,6,0.283311172891729
20,6,0.2276296296296299
21,6,0.16240716206993797
22,6,0.23642057087799034
23,6,0.30761974465316066
24,6,0.55362519571239
25,6,0.16939870566068382
26,6,0.2102272727272698
27,6,0.1718031935609437
28,6,0.5495122244971737
29,6,0.23153840703244294
30,6,0.36666263749546335
31,6,0.3980067445501662
32,6,0.22364607170099676
33,6,0.46739261820800143
34,6,0.6776105022281073
35,6,0.6640049781203653
36,6,0.21555461881247703
37,6,0.16435826408125637
38,6,0.5687582801397025
39,6,0.3703721546428996
40,6,0.18673686504590065
41,6,0.3446284475490759
42,6,0.8119996788309221
43,6,0.7422417600064167
44,6,0.6179091894496065
45,6,0.7215905897466756
46,6,0.23985134460865926
47,6,0.12268221926749362
48,6,0.19096712031795776
49,6,0.2554076839696484
50,6,0.6187157107231924
51,6,0.16574129832590792
52,6,0.30636516921594603
53,6,0.12943213296398726
54,6,0.25703743444317756
55,6,0.09072022160665061
56,6,0.13691526652967534
57,6,0.20832176950186226
58,6,0.2278754666987835
59,6,0.557966999879557
60,6,0.6007948934120227
61,6,0.6817246778273243
62,6,0.15106587980248004
63,6,0.15684864334750498
64,6,0.1770404094111411
65,6,0.06028345219388315
66,6,0.228499939342472
67,6,0.22333801784187024
68,6,0.23476454293628868
69,6,0.29887089003974343
70,6,0.39021308993307174
71,6,0.2326598819703731
72,6,0.5391133403006484
73,6,0.5224336585169993
74,6,0.5682524388775148
75,6,0.6919818138022481
76,6,0.6403772891218851
77,6,0.18690377802789016
78,6,0.739208719739857
79,6,0.6905268510712211
80,6,0.6825243887751411
81,6,0.5024027459954348
82,6,0.7007708057328488
83,6,0.7244971696977036
84,6,0.7540005620458181
85,6,0.767540131794041
86,6,0.7035282111094847
87,6,0.6787717819177636
88,6,0.6624633666546041
89,6,0.09273080530617615
90,6,0.17277135079959063
91,6,0.43578224738046706
92,6,0.7558804046730102
93,6,0.8872756834879071
94,6,0.8127694809105243
95,6,0.6521709020835771
96,6,0.5395680276205408
97,6,0.71684029868722
98,6,0.19522261030148894
99,6,0.12668111927415998
100,6,0.7763266289293451
101,6,0.5902685776225527
102,6,0.555166807178131
103,6,0.08339152119700743
104,6,0.11991271820448937
105,6,0.15325574951509904
106,6,0.343326996197718
107,6,0.48096491228070193
108,6,0.3011403508771928
110,6,0.3221874999999995
111,6,0.4619444444444447
112,6,0.7085380116959068
1,7,0.462910856914768
2,7,0.2048216885007265
3,7,0.1540574963609858
4,7,0.3517649199417782
5,7,0.4788603833090761
6,7,0.19473620375984868
7,7,0.47193492398736925
8,7,0.27506771780877437
9,7,0.40770163735597786
10,7,0.365619293974437
11,7,0.24211334788584446
12,7,0.3335253456221218
13,7,0.22550308341447817
14,7,0.33725846875252036
15,7,0.291694457918991
16,7,0.2993525531395099
17,7,0.2113360814742896
18,7,0.6528208858713266
19,7,0.40043400665206336
20,7,0.4274814814814816
21,7,0.2482321089425018
22,7,0.32749424172627045
23,7,0.3062957061731419
24,7,0.32419081100739716
25,7,0.3148093541385063
26,7,0.3137196238856999
27,7,0.34203418580376216
28,7,0.34409423364448394
29,7,0.18021646111251793
30,7,0.3539537712895358
31,7,0.3326545454545487
32,7,0.2791621217630157
33,7,0.5952465319462897
34,7,0.4051704637259633
35,7,0.33465826466310916
36,7,0.285736791080951
37,7,0.21296655356277241
38,7,0.48466735336888184
39,7,0.43595396729254987
40,7,0.36964199155183686
41,7,0.36461463887542434
42,7,0.5373767975440321
43,7,0.3948901276458234
44,7,0.34006623853952345
45,7,0.6014822892685545
46,7,0.25656471239895556
47,7,0.16919919737322117
48,7,0.18869199079122692
49,7,0.23048285471949553
50,7,0.49712888665998
51,7,0.2287471222585736
52,7,0.4479242396704229
53,7,0.16596195783862394
54,7,0.3572078918577341
55,7,0.2819205503055772
56,7,0.1662664153696503
57,7,0.20183288125774299
58,7,0.28313446396123726
59,7,0.3868883236434111
60,7,0.2792433785529676
61,7,0.5972189922480877
62,7,0.2871245155038739
63,7,0.1731796788482822
64,7,0.1795077581594442
65,7,0.10110597958191438
66,7,0.3117486006327594
67,7,0.4114260326020343
68,7,0.5761444834685715
69,7,0.4859846191110537
70,7,0.3971699337358775
71,7,0.19363873077388702
72,7,0.4185227001918189
73,7,0.31738726736909906
74,7,0.4534253764482596
75,7,0.5945591619232204
76,7,0.4361352946425186
77,7,0.14950184147451837
78,7,0.6410329377573204
79,7,0.734775554838472
80,7,0.6997214821990727
81,7,0.5530758052797251
82,7,0.5885147185098776
83,7,0.5899776001937234
84,7,0.5518383985147538
85,7,0.5846885648556582
86,7,0.5219728398366028
87,7,0.5628724007621702
88,7,0.39898696371634346
89,7,0.1126579725732703
90,7,0.580069539835159
91,7,0.35825665859563677
92,7,0.6959024331194779
93,7,0.8362291212781529
94,7,0.8356753812636223
95,7,0.5381324134592081
96,7,0.4875252158476596
97,7,0.481517792302105
98,7,0.28085209392398125
99,7,0.17016057451787203
100,7,0.5356795352777511
101,7,0.30833434184517106
102,7,0.4403213118722017
103,7,0.09032096288866608
104,7,0.12661735205616886
105,7,0.14678758497715233
106,7,0.28726993865030725
107,7,0.3682017543859653
108,7,0.21315789473684202
110,7,0.2915625000000004
111,7,0.3193055555555558
112,7,0.4079532163742686
1,8,0.6437636881082853
2,8,0.08037032554762165
3,8,0.09500786639234987
4,8,0.21159990318285768
5,8,0.10355802977126644
6,8,0.14594578240348138
7,8,0.23029124430887113
8,8,0.3780144418895466
9,8,0.5307444834402362
10,8,0.317419227499089
11,8,0.5321916979305381
12,8,0.0805276533946504
13,8,0.4951131624762206
14,8,0.3242405905845194
15,8,0.13594487474282949
16,8,0.33633102274109095
17,8,0.16805639598208397
18,8,0.3126467384727035
19,8,0.7241386290942835
20,8,0.6944444444444442
21,8,0.4162330065754969
22,8,0.2695994190971825
23,8,0.33426581969215735
24,8,0.235120416313687
25,8,0.609498756066724
26,8,0.553389004022916
27,8,0.4545413023619949
28,8,0.13843640324337364
29,8,0.13606302642436324
30,8,0.28241831653103033
31,8,0.21092218322642894
32,8,0.2870910484489077
33,8,0.550717620248108
34,8,0.06868369034652584
35,8,0.08403727459760524
36,8,0.5501936342732653
37,8,0.37579571584169996
38,8,0.35280467142684263
39,8,0.21566017185041428
40,8,0.42039383828080973
41,8,0.19817257654604525
42,8,0.09432409536487965
43,8,0.062443019081045104
44,8,0.08814393480979517
45,8,0.3795756182177532
46,8,0.20971283345723726
47,8,0.5350935260536865
48,8,0.2610825366089793
49,8,0.20542478518697824
50,8,0.15179282868525903
51,8,0.26566017185041885
52,8,0.5949677780467143
53,8,0.40443846060752436
54,8,0.4747376952387306
55,8,0.5405858781448746
56,8,0.6357676424146699
57,8,0.4734463217380815
58,8,0.6501573278470321
59,8,0.23183468473919694
60,8,0.10063737948283562
61,8,0.3512816168461837
62,8,0.5650822945661353
63,8,0.39976141491328976
64,8,0.27800347454229507
65,8,0.1128343216749349
66,8,0.530493137373981
67,8,0.7017404869692848
68,8,0.7692121505506526
69,8,0.7925178506595751
70,8,0.4983930084196332
71,8,0.1549104441486158
72,8,0.18753245130839893
73,8,0.09315018758320359
74,8,0.20393723022308202
75,8,0.31985356408084475
76,8,0.19241450473575844
77,8,0.10984571855425523
78,8,0.2373835168824883
79,8,0.5147444430997673
80,8,0.4295019968534429
81,8,0.525877405300736
82,8,0.23767506848712347
83,8,0.19230001210214168
84,8,0.18294808181047947
85,8,0.12242872702754377
86,8,0.11419008006522237
87,8,0.19220430963649018
88,8,0.07769978619549042
89,8,0.2223299342546641
90,8,0.7712101636520102
91,8,0.3038888216547623
92,8,0.23676328210093317
93,8,0.2230243253055795
94,8,0.5274960668038203
95,8,0.19970349751906274
96,8,0.21810480455040507
97,8,0.06303703255476151
98,8,0.3946589212957166
99,8,0.3093589898745403
100,8,0.1547186251966574
101,8,0.05050627294364549
102,8,0.24775807817983672
103,8,0.11835159362549813
104,8,0.13245766932270897
105,8,0.10953408587870712
106,8,0.14271623672230663
107,8,0.13058978873239427
108,8,0.08882042253521101
110,8,0.20260416666666664
111,8,0.09222222222222227
112,8,0.1087441314553991
1,9,0.6612237707485293
2,9,0.048913834951456736
3,9,0.09830097087378602
4,9,0.19764563106795865
5,9,0.1392627427184455
6,9,0.16375606796116005
7,9,0.06644208235688127
8,9,0.7315250809061309
9,9,0.6186741504854376
10,9,0.40899056029232644
11,9,0.7871521035598512
12,9,0.0467111650485449
13,9,0.8164068209500358
14,9,0.47699838187702737
15,9,0.034526699029126216
16,9,0.35077953714981525
17,9,0.14120752427184266
18,9,0.1163875404530794
19,9,0.8376695087291604
20,9,0.8548888888888857
21,9,0.7748907766990039
22,9,0.2982038834951436
23,9,0.32415086646279156
24,9,0.15213592233009324
25,9,0.8955541922290019
26,9,0.854095354523197
27,9,0.5950327225130798
28,9,0.11403721682847912
29,9,0.14318114998530812
30,9,0.12767356881851136
31,9,0.22748179611650327
32,9,0.45644822006472874
33,9,0.41279020683832934
34,9,0.12742718446602072
35,9,0.07847491909385433
36,9,0.8461498786407904
37,9,0.5282038834951477
38,9,0.24721177184465926
39,9,0.42823422330096494
40,9,0.3610783633841889
41,9,0.3637864077669872
42,9,0.05845873786407975
43,9,0.08694579288026025
44,9,0.033891585760517755
45,9,0.14396440129449525
46,9,0.20089459084604544
47,9,0.8754202192448467
48,9,0.6362499999999943
49,9,0.6033919902912624
50,9,0.025597014925372856
51,9,0.3055157766990236
52,9,0.419652609223301
53,9,0.7443810679611664
54,9,0.6108414239482389
55,9,0.7258360302049724
56,9,0.840328867235089
57,9,0.836413043478228
58,9,0.8820873786407856
59,9,0.07021844660194008
60,9,0.06398058252427283
61,9,0.09481067961165038
62,9,0.8621146844660288
63,9,0.8515915395284621
64,9,0.656139410187672
65,9,0.5269660194174719
66,9,0.6671224116930565
67,9,0.7083773006134972
68,9,0.8756310679611776
69,9,0.9309799757281846
70,9,0.7634041262135872
71,9,0.17817354368932045
72,9,0.08481443783276255
73,9,0.09962378640776998
74,9,0.0955380258899708
75,9,0.07641990291261981
76,9,0.06465572304547702
77,9,0.08927435554067908
78,9,0.06911104368931935
79,9,0.12499999999999936
80,9,0.09622572815533788
81,9,0.24786407766990548
82,9,0.03015225066195911
83,9,0.03679915048543662
84,9,0.023543689320388275
85,9,0.02634882108183131
86,9,0.033111905978538095
87,9,0.031310679611649433
88,9,0.027851941747572134
89,9,0.6073687752355329
90,9,0.8870544982698985
91,9,0.5245914239482243
92,9,0.06634708737864017
93,9,0.05819478155339769
94,9,0.19370145631068095
95,9,0.051856796116503914
96,9,0.04223300970873865
97,9,0.03060376213592315
98,9,0.4692920711974054
99,9,0.7437702265372037
100,9,0.19644174757281277
101,9,0.021415857605177696
102,9,0.06537014563106706
103,9,0.10931592039801033
104,9,0.07904228855721383
105,9,0.03586235489220578
106,9,0.02242424242424244
107,9,0.008333333333333331
108,9,0.0261403508771931
110,9,0.046041666666666696
111,9,0.05277777777777777
112,9,0.017953216374268968
1,10,0.717441874103254
2,10,0.10106653738940648
3,10,0.12025815052720779
4,10,0.3003514725487831
5,10,0.19531874924251552
6,10,0.17946915525390306
7,10,0.06350745364198389
8,10,0.7710418939118201
9,10,0.7441421241869597
10,10,0.5967871913392532
11,10,0.7106976932088914
12,10,0.0833898921342863
13,10,0.8353696056999226
14,10,0.5815658708035428
15,10,0.02824657617258514
16,10,0.3978956331346518
17,10,0.17156102290631187
18,10,0.11725043429079743
19,10,0.7848595255444727
20,10,0.8488888888888875
21,10,0.8492748353734486
22,10,0.37612410616894515
23,10,0.3659110403136875
24,10,0.1375348442613
25,10,0.8812291003995975
26,10,0.8874299293199728
27,10,0.7012808783165387
28,10,0.2050943320001599
29,10,0.23218502657200082
30,10,0.10952438876049074
31,10,0.27194279481275135
32,10,0.5912818648244662
33,10,0.4214087357000229
34,10,0.19821031794125746
35,10,0.09375833232335713
36,10,0.8427705732638533
37,10,0.599733365652641
38,10,0.23006605259968343
39,10,0.5079141922191183
40,10,0.39855486492257575
41,10,0.39432190037571047
42,10,0.05687795418737326
43,10,0.2051468508867582
44,10,0.05794449157677946
45,10,0.12799256655758848
46,10,0.21825233305053754
47,10,0.8639985424511336
48,10,0.7271694340080069
49,10,0.7542812992364633
50,10,0.019664179104477333
51,10,0.3545449036480413
52,10,0.44601033208095986
53,10,0.7805811416798021
54,10,0.6435326480169787
55,10,0.7854670814312257
56,10,0.7899775321836384
57,10,0.8855316615113472
58,10,0.841628287480316
59,10,0.04755181190158865
60,10,0.1343271522643721
61,10,0.21472306387104442
62,10,0.8428281420433922
63,10,0.9018820229582938
64,10,0.7572159090909177
65,10,0.6656556780996254
66,10,0.7161659165551644
67,10,0.7598272270554963
68,10,0.8100654466125305
69,10,0.927020967155518
70,10,0.8293760929411083
71,10,0.22466973700157555
72,10,0.07588522994280567
73,10,0.07528380398335814
74,10,0.09575405001414326
75,10,0.06781905223609117
76,10,0.05505552755965789
77,10,0.09504804015396617
78,10,0.11100775663555817
79,10,0.1083190814132523
80,10,0.11145315719306484
81,10,0.1556720397527587
82,10,0.024503916880598282
83,10,0.0361380438734699
84,10,0.017917020159172462
85,10,0.027491040047094486
86,10,0.03262762408384218
87,10,0.025263285470978745
88,10,0.023185068476547763
89,10,0.7307601986044001
90,10,0.8507295803833571
91,10,0.6369450167656472
92,10,0.06988243849230233
93,10,0.0652951157435459
94,10,0.1561901587686338
95,10,0.04996667070657966
96,10,0.029976164505312045
97,10,0.03185068476548349
98,10,0.5903486446087327
99,10,0.8199854563082916
100,10,0.17693370500545152
101,10,0.023484022138730302
102,10,0.06378620773239485
103,10,0.12065920398009918
104,10,0.06417910447761205
105,10,0.023714759535655106
106,10,0.010606060606060624
107,10,0.00649122807017544
108,10,0.018245614035087815
110,10,0.004999999999999999
111,10,0.05472222222222223
112,10,0.037485380116959274
1,11,0.7546120503324244
2,11,0.15962211759024247
3,11,0.128932753833151
4,11,0.265042858867559
5,11,0.18083423880236654
6,11,0.15376675117710628
7,11,0.07095963065189737
8,11,0.7847317799508735
9,11,0.8201235462191572
10,11,0.6374139180862631
11,11,0.6784337397883129
12,11,0.11013521670892161
13,11,0.8302668115416738
14,11,0.6900358163306284
15,11,0.03994627550404443
16,11,0.3958197019265682
17,11,0.1999034166364828
18,11,0.10608475190148778
19,11,0.8061169463559681
20,11,0.8351851851851844
21,11,0.871310716729001
22,11,0.43528310998430264
23,11,0.3709914968062172
24,11,0.1629059519497752
25,11,0.8507641169078161
26,11,0.8751241972615623
27,11,0.7682066631962243
28,11,0.234399774638816
29,11,0.25476629188133837
30,11,0.09935175087846798
31,11,0.2650851140890988
32,11,0.6710370638657444
33,11,0.4814523198379157
34,11,0.16699263551853155
35,11,0.06889613264115436
36,11,0.8178739587106144
37,11,0.5933880639059952
38,11,0.22706748762525616
39,11,0.5099179041410044
40,11,0.4030803194149726
41,11,0.37893275383314756
42,11,0.0663447221216165
43,11,0.187331482152198
44,11,0.08109380659181584
45,11,0.1200209263954292
46,11,0.22022731584484453
47,11,0.8625377278763882
48,11,0.7633375588554953
49,11,0.7518260292164726
50,11,0.030171130952380575
51,11,0.379771821803695
52,11,0.48690842689846675
53,11,0.7561964264155598
54,11,0.6102093005389215
55,11,0.7582934256241124
56,11,0.7390106241699876
57,11,0.8740584434330804
58,11,0.8126071471689019
59,11,0.05326572497887352
60,11,0.15083101935691537
61,11,0.27322950621755304
62,11,0.8256821200048444
63,11,0.8988944654283788
64,11,0.7528839771671376
65,11,0.6506821200048339
66,11,0.665061189870351
67,11,0.7421640424752812
68,11,0.8229445852951831
69,11,0.9153416636484505
70,11,0.8225556647867359
71,11,0.22457442955451043
72,11,0.0634529331354958
73,11,0.057257837337520524
74,11,0.09158115014688877
75,11,0.06366654593746023
76,11,0.05665376770430235
77,11,0.10591697993814149
78,11,0.14471507907762854
79,11,0.12022393031689038
80,11,0.1162531691416128
81,11,0.1293371966678713
82,11,0.026055557384785696
83,11,0.035470240251116496
84,11,0.018346814761157133
85,11,0.029475172901468272
86,11,0.026897195905373174
87,11,0.027942456648683223
88,11,0.034279045434423894
89,11,0.7521957883513191
90,11,0.8335722870879197
91,11,0.6187774155901682
92,11,0.057370517928286145
93,11,0.06685077870336813
94,11,0.14999094530967008
95,11,0.03779427743571129
96,11,0.026145921365044466
97,11,0.03750754557527383
98,11,0.6563765141454395
99,11,0.833099923538138
100,11,0.1423010986357583
101,11,0.031321179926757065
102,11,0.0814831582759855
103,11,0.11898954703832779
104,11,0.06209556993529142
105,11,0.025192190697417235
106,11,0.016603487490523084
107,11,0.005131578947368414
108,11,0.016754385964912383
110,11,0.013152610441767052
111,11,0.09124999999999997
112,11,0.09976608187134534
1,12,0.7970255804770852
2,12,0.13275360562355965
3,12,0.0999697006423462
4,12,0.1884377651193755
5,12,0.14003454126772585
6,12,0.1314749727305753
7,12,0.07628333451744769
8,12,0.6368076596776171
9,12,0.843215973821339
10,12,0.635544176463459
11,12,0.5959398860744152
12,12,0.09744273421403407
13,12,0.8087585343190499
14,12,0.7460267442330086
15,12,0.04202520906556781
16,12,0.34962899890524196
17,12,0.21756756756756399
18,12,0.09772552821880444
19,12,0.7771179250999755
20,12,0.8085185185185192
21,12,0.8872661899567216
22,12,0.49686704641861257
23,12,0.39153698484662813
24,12,0.19844261301660268
25,12,0.844154152932041
26,12,0.8869602238170144
27,12,0.7582073011733834
28,12,0.20645578313739674
29,12,0.2339215381969792
30,12,0.08276973604184366
31,12,0.22083383832262649
32,12,0.6515331474972752
33,12,0.6142022310866148
34,12,0.09727305781117705
35,12,0.0629014664889125
36,12,0.8224821233789914
37,12,0.5733648446652947
38,12,0.21128348079020812
39,12,0.435844140104224
40,12,0.34218074576818674
41,12,0.31865834444309254
42,12,0.07496869066376116
43,12,0.12609380681129756
44,12,0.08934270593463561
45,12,0.13132953581384232
46,12,0.23500874352892023
47,12,0.8421615561750246
48,12,0.754508544418863
49,12,0.7050448430493298
50,12,0.03140866102538548
51,12,0.4111531935522992
52,12,0.5408170221791297
53,12,0.7585019997576051
54,12,0.5196248021360216
55,12,0.6416461304353692
56,12,0.6791813113561957
57,12,0.8606493020608408
58,12,0.7135195733850404
59,12,0.05556296206520575
60,12,0.15454288369086652
61,12,0.22392922070051896
62,12,0.7601563446854923
63,12,0.876302439531176
64,12,0.6512031729102794
65,12,0.5496636771300469
66,12,0.5649069456270558
67,12,0.7028274173806567
68,12,0.7939825475699892
69,12,0.8933311113804424
70,12,0.8198949910833436
71,12,0.20004241910071632
72,12,0.0659900461723144
73,12,0.050002019957178456
74,12,0.09945461156223598
75,12,0.06779178281420276
76,12,0.061632082873526
77,12,0.1145273927089346
78,12,0.15721124712155937
79,12,0.11474703402954348
80,12,0.1390013331717362
81,12,0.1185522966913077
82,12,0.028641156443846252
83,12,0.03756817355472019
84,12,0.021177231042701538
85,12,0.040317190989837354
86,12,0.027205633766879195
87,12,0.03020048606548391
88,12,0.03931644649133484
89,12,0.7530518002944723
90,12,0.7704182411542403
91,12,0.5489112430816508
92,12,0.050654466125317966
93,12,0.066173797115501
94,12,0.14562477275481683
95,12,0.03468670464186187
96,12,0.024316244495616368
97,12,0.042613016604047683
98,12,0.7027956207328442
99,12,0.8135175534278334
100,12,0.12953581384074564
101,12,0.03647638670060231
102,12,0.09259483698945407
103,12,0.11671298635674653
104,12,0.07051541182415413
105,12,0.031679860760204404
106,12,0.030857253685026963
107,12,0.017900696864111557
108,12,0.032324561403508756
110,12,0.05842592592592599
111,12,0.08222222222222231
112,12,0.12994152046783677
1,13,0.7930586684503395
2,13,0.1395719655632329
3,13,0.22556080999151018
4,13,0.1332181399296701
5,13,0.17686128289074887
6,13,0.13355765732993596
7,13,0.09805864619527511
8,13,0.5670951052908129
9,13,0.803276949193637
10,13,0.6495998544925428
11,13,0.40360130956711077
12,13,0.12251121619982933
13,13,0.7299381593306536
14,13,0.7348005335273305
15,13,0.05456529647144416
16,13,0.303723986856518
17,13,0.2120710561416225
18,13,0.11537932985732541
19,13,0.753255729356115
20,13,0.7265925925925937
21,13,0.8191665656197966
22,13,0.5028373954165136
23,13,0.405328756487264
24,13,0.23221777616102834
25,13,0.8030943365497923
26,13,0.8563831081903047
27,13,0.7885237350025879
28,13,0.23195909623701408
29,13,0.2798781332225509
30,13,0.1533284653766543
31,13,0.2970474111798236
32,13,0.5680045268986766
33,13,0.6979296819396668
34,13,0.16806111313204677
35,13,0.07205044258518548
36,13,0.7989420395295267
37,13,0.530229174245183
38,13,0.2080059415545044
39,13,0.3359403419425244
40,13,0.40617367354362544
41,13,0.26086455680853543
42,13,0.09624914110181992
43,13,0.1340204518814937
44,13,0.09179499616022174
45,13,0.14508306050685113
46,13,0.2736198444455969
47,13,0.799351279253068
48,13,0.7129774463441323
49,13,0.6661058566751568
50,13,0.042360079247151954
51,13,0.4403904450103075
52,13,0.6195813629198497
53,13,0.7290802716139221
54,13,0.44913301806717326
55,13,0.49465125365453105
56,13,0.5953528555838482
57,13,0.8356503814298444
58,13,0.5839396144052341
59,13,0.08207226870377042
60,13,0.1538256335637198
61,13,0.19742451800654598
62,13,0.6544349460409808
63,13,0.8445218174574673
64,13,0.5249299719887965
65,13,0.4532072268703756
66,13,0.4854874041621051
67,13,0.663005374373999
68,13,0.7642263853522498
69,13,0.8488025948829979
70,13,0.8037585095879033
71,13,0.16319873893536954
72,13,0.0878911979722854
73,13,0.11619174649367751
74,13,0.1410371448203385
75,13,0.0784285194616204
76,13,0.0899338196345685
77,13,0.15367343610843645
78,13,0.1820389232448162
79,13,0.1334042906735976
80,13,0.2145022432399655
81,13,0.14663817145628757
82,13,0.043696330346021155
83,13,0.06250454710803831
84,13,0.033660725112162004
85,13,0.07016577456737656
86,13,0.0293184762561176
87,13,0.041527062472476256
88,13,0.06317448769249605
89,13,0.6721307084505106
90,13,0.7021005509641801
91,13,0.527561537528803
92,13,0.04712016490845168
93,13,0.0647477870740871
94,13,0.1411482963501873
95,13,0.045774220928822724
96,13,0.026526817832746886
97,13,0.05172183824420958
98,13,0.7371124853482083
99,13,0.7667636716381491
100,13,0.152137747059535
101,13,0.04887029626935261
102,13,0.12419667757972469
103,13,0.10898692810457569
104,13,0.08445198592257484
105,13,0.05124015418133054
106,13,0.06133564280215545
107,13,0.04208333333333327
108,13,0.06385964912280692
110,13,0.10851851851851861
111,13,0.09378378378378364
112,13,0.1153801169590645
1,14,0.6854848478928031
2,14,0.17544518473652065
3,14,0.2402059357964836
4,14,0.17228952150211682
5,14,0.21798909751665918
6,14,0.18946093276801668
7,14,0.14267215271831743
8,14,0.6947506561679725
9,14,0.6642136079143948
10,14,0.634744094488189
11,14,0.46572582273369095
12,14,0.14884918231374733
13,14,0.7737088633151351
14,14,0.669032909347869
15,14,0.0829572986069049
16,14,0.41438905775076096
17,14,0.2126832222895199
18,14,0.1511164950535064
19,14,0.763335352311716
20,14,0.7551851851851861
21,14,0.7169473046638386
22,14,0.4958388855239225
23,14,0.5216370687895621
24,14,0.2513991520290727
25,14,0.8284401057555122
26,14,0.8242613981762746
27,14,0.6408116586067113
28,14,0.2973793660407875
29,14,0.3242678964469163
30,14,0.23285714285713907
31,14,0.2884070260448224
32,14,0.5539390268524124
33,14,0.574524003897502
34,14,0.1811467797294561
35,14,0.13576822128003474
36,14,0.8070835857056512
37,14,0.5280476478901771
38,14,0.3455481526347666
39,14,0.4011023622047227
40,14,0.32881082172420545
41,14,0.3925499697153204
42,14,0.15520290732889339
43,14,0.14382394508378715
44,14,0.10620230163537468
45,14,0.17882091661619312
46,14,0.26174612788785895
47,14,0.8284524530587623
48,14,0.7392428831011648
49,14,0.7324288310115138
50,14,0.0762884043607537
51,14,0.44567837674136707
52,14,0.6166792852816475
53,14,0.7306511205330085
54,14,0.45893214397150095
55,14,0.5067467528097421
56,14,0.742940642035139
57,14,0.8513996787190595
58,14,0.7729648697758976
59,14,0.1200181708055723
60,14,0.1736927114879887
61,14,0.22575408843125094
62,14,0.7208449424591203
63,14,0.8525499697153578
